Number	Northing	Easting	Elevation	Raw Desc	Latitude	Longitude
10709	2113081.576890	6763356.08154	0.00	A1 R7 P9	38.96236389760	-121.29066545000
10781	2113080.015500	6763596.07649	0.00	A1 R7 P81	38.96235446380	-121.28982145700
10782	2113079.994010	6763599.40976	0.00	A1 R7 P82	38.96235433330	-121.28980973500
10783	2113079.972180	6763602.74309	0.00	A1 R7 P83	38.96235420190	-121.28979801300
10784	2113079.950620	6763606.07639	0.00	A1 R7 P84	38.96235407110	-121.28978629100
10785	2113079.928870	6763609.40795	0.00	A1 R7 P85	38.96235393990	-121.28977457500
10710	2113081.555370	6763359.41483	0.00	A1 R7 P10	38.96236376710	-121.29065372800
10801	2113071.751000	6763329.51572	0.00	A1 R8 P1	38.96233748770	-121.29075914800
10802	2113071.729220	6763332.84898	0.00	A1 R8 P2	38.96233735650	-121.29074742600
10811	2113071.534150	6763362.84841	0.00	A1 R8 P11	38.96233617790	-121.29064192700
10812	2113071.512450	6763366.18176	0.00	A1 R8 P12	38.96233604690	-121.29063020500
10813	2113071.490820	6763369.51505	0.00	A1 R8 P13	38.96233591610	-121.29061848200
10814	2113071.469160	6763372.84818	0.00	A1 R8 P14	38.96233578520	-121.29060676100
10815	2113071.447490	6763376.18143	0.00	A1 R8 P15	38.96233565420	-121.29059503900
10816	2113071.425780	6763379.51482	0.00	A1 R8 P16	38.96233552320	-121.29058331600
10817	2113071.404080	6763382.84806	0.00	A1 R8 P17	38.96233539210	-121.29057159400
10818	2113071.382350	6763386.18133	0.00	A1 R8 P18	38.96233526100	-121.29055987200
10819	2113071.360740	6763389.51462	0.00	A1 R8 P19	38.96233513020	-121.29054815000
10820	2113071.339040	6763392.84783	0.00	A1 R8 P20	38.96233499920	-121.29053642800
10803	2113071.707760	6763336.18232	0.00	A1 R8 P3	38.96233722610	-121.29073570400
10821	2113071.317270	6763396.18110	0.00	A1 R8 P21	38.96233486800	-121.29052470600
10822	2113071.295740	6763399.51440	0.00	A1 R8 P22	38.96233473740	-121.29051298400
10823	2113071.273970	6763402.84765	0.00	A1 R8 P23	38.96233460620	-121.29050126100
10824	2113071.252260	6763406.18094	0.00	A1 R8 P24	38.96233447510	-121.29048953900
10825	2113071.230750	6763409.51432	0.00	A1 R8 P25	38.96233434460	-121.29047781700
10826	2113071.208900	6763412.84752	0.00	A1 R8 P26	38.96233421320	-121.29046609500
10827	2113071.187180	6763416.18065	0.00	A1 R8 P27	38.96233408200	-121.29045437300
10828	2113071.165500	6763419.51396	0.00	A1 R8 P28	38.96233395110	-121.29044265100
10829	2113071.143940	6763422.84733	0.00	A1 R8 P29	38.96233382040	-121.29043092800
10830	2113071.122120	6763426.18052	0.00	A1 R8 P30	38.96233368900	-121.29041920700
10804	2113071.686010	6763339.51558	0.00	A1 R8 P4	38.96233709500	-121.29072398200
10831	2113071.100460	6763429.51382	0.00	A1 R8 P31	38.96233355810	-121.29040748400
10832	2113071.078790	6763432.84709	0.00	A1 R8 P32	38.96233342710	-121.29039576200
10833	2113071.057090	6763436.18018	0.00	A1 R8 P33	38.96233329610	-121.29038404100
10834	2113071.035460	6763439.51343	0.00	A1 R8 P34	38.96233316520	-121.29037231900
10835	2113071.013740	6763442.84684	0.00	A1 R8 P35	38.96233303410	-121.29036059600
10836	2113070.992030	6763446.18009	0.00	A1 R8 P36	38.96233290300	-121.29034887400
10837	2113070.970320	6763449.51335	0.00	A1 R8 P37	38.96233277200	-121.29033715200
10838	2113070.948680	6763452.84663	0.00	A1 R8 P38	38.96233264110	-121.29032543000
10839	2113070.927000	6763456.17986	0.00	A1 R8 P39	38.96233251010	-121.29031370800
10840	2113070.905220	6763459.51314	0.00	A1 R8 P40	38.96233237880	-121.29030198600
10805	2113071.664250	6763342.84888	0.00	A1 R8 P5	38.96233696380	-121.29071226000
10841	2113070.883680	6763462.84642	0.00	A1 R8 P41	38.96233224820	-121.29029026300
10842	2113070.861880	6763466.17967	0.00	A1 R8 P42	38.96233211680	-121.29027854100
10843	2113070.840220	6763469.51297	0.00	A1 R8 P43	38.96233198590	-121.29026681900
10844	2113070.818600	6763472.84618	0.00	A1 R8 P44	38.96233185500	-121.29025509700
10845	2113070.796830	6763476.17938	0.00	A1 R8 P45	38.96233172380	-121.29024337500
10846	2113070.775110	6763479.51266	0.00	A1 R8 P46	38.96233159270	-121.29023165300
10847	2113070.753470	6763482.84597	0.00	A1 R8 P47	38.96233146180	-121.29021993100
10848	2113070.731900	6763486.17934	0.00	A1 R8 P48	38.96233133110	-121.29020820800
10849	2113070.710050	6763489.51255	0.00	A1 R8 P49	38.96233119960	-121.29019648600
10850	2113070.688420	6763492.84585	0.00	A1 R8 P50	38.96233106870	-121.29018476400
10806	2113071.642780	6763346.18226	0.00	A1 R8 P6	38.96233683340	-121.29070053700
10851	2113070.666720	6763496.17910	0.00	A1 R8 P51	38.96233093760	-121.29017304200
